timestamps population node_ids
1390.0 v1 157408
1238.5 v1 157406
1016.75 v1 157406
865.75 v1 157406
455.0 v1 157406
1233.25 v1 157402
899.75 v1 157282
126.25 v1 157387
1141.0 v1 157383
1241.25 v1 157367
625.25 v1 157367
256.25 v1 157367
381.25 v1 157364
1396.75 v1 157357
1196.25 v1 157357
714.0 v1 157357
85.5 v1 157357
1189.25 v1 157356
867.0 v1 157356
1383.75 v1 157355
920.25 v1 157355
494.0 v1 157355
384.0 v1 157355
169.25 v1 157355
1255.5 v1 157353
1000.75 v1 157353
956.5 v1 157353
698.0 v1 157353
600.75 v1 157352
1113.75 v1 157350
1042.5 v1 157350
845.25 v1 157350
512.5 v1 157350
202.5 v1 157350
1166.5 v1 157348
734.75 v1 157348
382.75 v1 157348
242.5 v1 157345
1388.0 v1 157367
88.75 v1 157386
479.5 v1 157368
1139.75 v1 157368
939.25 v1 157383
899.25 v1 157383
584.5 v1 157381
231.5 v1 157381
56.25 v1 157381
918.75 v1 157378
679.75 v1 157378
298.0 v1 157378
143.25 v1 157378
1191.5 v1 157377
403.5 v1 157377
664.75 v1 157376
416.5 v1 157376
72.5 v1 157376
1216.25 v1 157374
1130.75 v1 157374
948.75 v1 157374
877.5 v1 157374
237.75 v1 157374
1378.25 v1 157372
1257.75 v1 157372
1129.25 v1 157372
1047.0 v1 157372
925.0 v1 157372
828.25 v1 157372
742.5 v1 157372
449.75 v1 157372
157.5 v1 157372
25.75 v1 157372
735.0 v1 157368
292.5 v1 157282
211.75 v1 157282
1185.0 v1 157280
442.75 v1 157209
128.0 v1 157209
1103.75 v1 157204
830.25 v1 157204
743.5 v1 157204
642.25 v1 157204
245.75 v1 157204
113.0 v1 157204
380.5 v1 157203
1364.75 v1 157202
1136.75 v1 157202
955.75 v1 157202
744.0 v1 157202
245.5 v1 157202
790.25 v1 157201
290.0 v1 157201
1258.0 v1 157200
876.0 v1 157200
438.75 v1 157200
323.0 v1 157200
117.0 v1 157199
1167.0 v1 157198
1135.5 v1 157198
1008.0 v1 157198
631.75 v1 157198
314.25 v1 157198
731.75 v1 157197
320.75 v1 157197
1392.75 v1 157196
565.5 v1 157209
1312.0 v1 157196
1120.5 v1 157209
1370.0 v1 157209
488.25 v1 157228
273.75 v1 157228
116.0 v1 157228
1375.75 v1 157227
1165.0 v1 157227
