timestamps population node_ids
1329.5 v1 158377
339.5 v1 158381
1189.25 v1 158381
1295.0 v1 158372
519.25 v1 158358
1049.75 v1 158356
438.25 v1 158356
1371.0 v1 158326
110.0 v1 158330
283.0 v1 158330
330.25 v1 158330
522.5 v1 158330
699.25 v1 158330
1025.75 v1 158326
1008.5 v1 158330
185.0 v1 158331
378.0 v1 158331
449.75 v1 158331
659.5 v1 158331
682.0 v1 158331
828.0 v1 158331
49.5 v1 158331
1106.5 v1 158331
681.75 v1 158326
48.75 v1 158326
145.25 v1 158314
156.75 v1 158320
506.25 v1 158320
1170.5 v1 158320
1356.25 v1 158320
513.5 v1 158322
411.0 v1 158326
709.0 v1 158322
1217.75 v1 158322
1270.75 v1 158322
403.0 v1 158325
722.25 v1 158325
1165.0 v1 158325
1273.0 v1 158325
955.0 v1 158322
314.5 v1 158240
1374.25 v1 158331
122.25 v1 158332
35.0 v1 158343
144.25 v1 158343
616.5 v1 158343
1204.0 v1 158343
251.5 v1 158348
837.5 v1 158348
213.0 v1 158341
956.75 v1 158348
546.5 v1 158352
664.0 v1 158352
824.0 v1 158352
1397.5 v1 158352
712.25 v1 158353
257.25 v1 158356
52.0 v1 158352
51.5 v1 158332
1266.5 v1 158340
698.5 v1 158340
216.25 v1 158332
318.5 v1 158332
533.5 v1 158332
697.5 v1 158332
1000.25 v1 158332
1182.75 v1 158332
918.75 v1 158340
1238.5 v1 158332
570.0 v1 158333
1301.25 v1 158336
138.5 v1 158339
1059.5 v1 158339
119.75 v1 158340
619.0 v1 158340
1295.75 v1 158332
1278.5 v1 157893
1243.75 v1 157893
1014.5 v1 157893
497.75 v1 157547
455.25 v1 157547
296.75 v1 157547
204.25 v1 157547
47.75 v1 157547
28.5 v1 157547
1235.5 v1 157546
119.0 v1 157546
606.5 v1 157545
246.75 v1 157545
976.25 v1 157544
1103.5 v1 157542
565.75 v1 157542
343.0 v1 157542
1341.5 v1 157541
966.0 v1 157541
614.75 v1 157541
405.25 v1 157531
615.25 v1 157531
668.25 v1 157531
1362.5 v1 157531
111.0 v1 157533
246.75 v1 157533
534.25 v1 157547
820.25 v1 157533
46.25 v1 157534
676.5 v1 157535
253.0 v1 157537
653.0 v1 157538
734.25 v1 157540
451.0 v1 157541
929.25 v1 157533
634.25 v1 157547
680.0 v1 157547
1066.25 v1 157547
286.25 v1 157551
521.75 v1 157551
953.0 v1 157551
1364.5 v1 157551
830.75 v1 157552
1192.25 v1 157552
365.0 v1 157550
1277.0 v1 157552
15.5 v1 157553
318.25 v1 157553
1354.25 v1 157553
1388.0 v1 157553
907.0 v1 157556
1011.5 v1 157556
1364.75 v1 157552
222.75 v1 157531
39.25 v1 157550
1292.75 v1 157549
1165.5 v1 157547
1322.0 v1 157547
106.25 v1 157548
384.0 v1 157548
1128.25 v1 157548
47.5 v1 157549
1382.5 v1 157549
92.0 v1 157549
211.75 v1 157549
317.5 v1 157549
526.75 v1 157549
973.5 v1 157549
1025.0 v1 157549
1250.5 v1 157549
123.25 v1 157549
1196.5 v1 157556
90.25 v1 157531
1206.0 v1 157527
243.75 v1 157511
179.0 v1 157511
1386.25 v1 157504
1314.75 v1 157503
1143.0 v1 157503
1085.0 v1 157503
955.5 v1 157503
53.25 v1 157503
1090.0 v1 157501
1254.0 v1 157499
980.0 v1 157499
731.0 v1 157499
606.5 v1 157499
278.0 v1 157499
1084.75 v1 157497
994.25 v1 157497
591.75 v1 157497
509.75 v1 157490
852.25 v1 157490
945.75 v1 157490
1198.0 v1 157490
190.75 v1 157492
205.75 v1 157494
418.0 v1 157511
618.75 v1 157494
898.25 v1 157494
1155.75 v1 157494
54.75 v1 157497
193.5 v1 157497
322.25 v1 157497
508.0 v1 157497
787.75 v1 157494
688.25 v1 157511
966.75 v1 157511
51.0 v1 157512
1186.25 v1 157522
1324.75 v1 157522
455.5 v1 157523
806.5 v1 157523
1154.0 v1 157523
1302.25 v1 157523
47.5 v1 157522
322.5 v1 157526
1234.75 v1 157526
26.25 v1 157527
382.25 v1 157527
729.25 v1 157527
879.25 v1 157527
1048.5 v1 157527
1025.75 v1 157526
1403.75 v1 157527
1188.5 v1 157521
302.0 v1 157521
234.0 v1 157512
429.0 v1 157512
656.25 v1 157512
953.5 v1 157512
1099.75 v1 157512
69.0 v1 157517
594.75 v1 157521
381.0 v1 157517
724.75 v1 157517
1377.75 v1 157517
20.75 v1 157518
317.25 v1 157518
499.5 v1 157518
651.0 v1 157518
612.5 v1 157517
432.25 v1 157490
51.75 v1 157558
314.0 v1 157558
911.5 v1 157610
821.25 v1 157610
311.5 v1 157610
188.75 v1 157610
1180.75 v1 157609
775.0 v1 157609
609.5 v1 157609
1091.0 v1 157607
713.25 v1 157607
122.25 v1 157607
22.5 v1 157607
550.75 v1 157606
166.25 v1 157606
1206.75 v1 157602
948.75 v1 157602
805.25 v1 157602
707.25 v1 157602
829.75 v1 157594
956.5 v1 157594
1131.75 v1 157594
362.25 v1 157595
461.5 v1 157595
1262.75 v1 157595
1089.75 v1 157610
167.25 v1 157597
616.0 v1 157597
867.0 v1 157597
956.0 v1 157597
610.5 v1 157599
454.25 v1 157602
630.5 v1 157602
268.25 v1 157597
1324.25 v1 157610
386.25 v1 157612
985.5 v1 157612
1076.0 v1 157618
1276.5 v1 157618
1378.25 v1 157618
908.25 v1 157619
141.0 v1 157622
390.0 v1 157622
963.25 v1 157618
